"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","258","Login User With Invalid Login Or Password[Chromium]","tests.ui","Sat Feb 07 09:18:17 UTC 2026","passed","Sat Feb 07 09:18:17 UTC 2026","TestAuthentication","test_login_page","",""
"","56","Add Spend With Category Name[Chromium]","tests.api","Sat Feb 07 09:18:04 UTC 2026","passed","Sat Feb 07 09:18:04 UTC 2026","TestApiSpends","test_api_spends","",""
"","47","Remove Spend[Chromium-Lake Curtis]","tests.api","Sat Feb 07 09:18:07 UTC 2026","passed","Sat Feb 07 09:18:07 UTC 2026","TestApiSpends","test_api_spends","",""
"","9","Get User Info By Not Exist Username","tests.soap","Sat Feb 07 09:18:37 UTC 2026","passed","Sat Feb 07 09:18:37 UTC 2026","TestSoapNiffler","test_soap","",""
"","7","Check Category In Database[Chromium-Lisatown-Database]","tests.ui","Sat Feb 07 09:18:11 UTC 2026","passed","Sat Feb 07 09:18:11 UTC 2026","TestDatabase","test_category_db","",""
"","0","Api Auth[Chromium]","tests.api","Sat Feb 07 09:18:02 UTC 2026","passed","Sat Feb 07 09:18:02 UTC 2026","TestApiSpends","test_api_spends","",""
"","152","Create Category[Chromium]","tests.ui","Sat Feb 07 09:18:19 UTC 2026","passed","Sat Feb 07 09:18:19 UTC 2026","TestCategories","test_profile_page","",""
"","468","Create New Spending[Chromium]","tests.ui","Sat Feb 07 09:18:26 UTC 2026","passed","Sat Feb 07 09:18:26 UTC 2026","TestSpendPage","test_spending","",""
"","166","Add Empty Name Category[Chromium]","tests.ui","Sat Feb 07 09:18:20 UTC 2026","passed","Sat Feb 07 09:18:20 UTC 2026","TestCategories","test_profile_page","",""
"","1022","Delete Spending Via Ui[Chromium]","tests.ui","Sat Feb 07 09:18:27 UTC 2026","passed","Sat Feb 07 09:18:28 UTC 2026","TestSpendPage","test_spending","",""
"","185","Message Should Be Produced To Kafka After Successful Registration","tests.kafka","Sat Feb 07 09:18:36 UTC 2026","passed","Sat Feb 07 09:18:37 UTC 2026","TestAuthRegistrationKafka","test_kafka","",""
